baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GASR-8	121.800535385202	5.9848097022582	0.409547557984101	13.3923633417712	6.70139031003289e-41	6.87477548789565e-39
SPP-12	652.523351249849	9.23827644872772	0.653293505896622	13.3757283209708	8.38285282659554e-41	8.55448070815057e-39
NAP-1	12098.3848410584	-1.56142129395321	0.0794498991839513	-13.3596304697088	1.0407954036499e-40	1.05654356446952e-38
E04F6.8	3097.49886048226	2.26168675233708	0.131963540933184	13.3497990420631	1.18768886357363e-40	1.19938017582444e-38
C05D10.2	182.055251332199	2.5986951698787	0.157286575697212	13.3431296382143	1.29889837537109e-40	1.30488811399327e-38
MKS-6	187.870852665758	4.57921295653117	0.305960789037841	13.3324697238464	1.49853323639427e-40	1.49768355260044e-38
R11A5.3	106.084794276872	3.6887755457574	0.239420519103064	13.3187228801585	1.80163031189222e-40	1.79137487780915e-38
NHR-277	100.162193425133	3.85182320850671	0.251828041452627	13.3099681400542	2.02568100506356e-40	2.00387392893762e-38
CPG-7	2918.58310224038	1.71641420235318	0.0914490982384147	13.3015439822261	2.2673730055002e-40	2.23157843673316e-38
F17A9.2	1071.12384489199	-1.69583560377157	0.0899318267608118	-13.2971345834227	2.40510097643827e-40	2.35517691071523e-38
TRCS-1	3651.49325624496	-1.88883418621539	0.10495242107765	-13.232988548095	5.65915877573691e-40	5.51384067853081e-38
T26H5.9	1684.09885641515	3.8356638596219	0.252684330566883	13.2009129815787	8.66781090828936e-40	8.40300928504112e-38
F22G12.1	1011.88413701703	3.69447470627732	0.242000195374162	13.2002980466122	8.73886087353369e-40	8.42973997397735e-38
C54F6.5	226.187695752158	3.53665978218751	0.230099539728877	13.1971571336716	9.11089741054016e-40	8.74510841054273e-38
AHCY-1	33311.3590663367	-1.35718250172281	0.0650641824673727	-13.174414389248	1.23179515027335e-39	1.17651606742118e-37
DEPS-1	2608.77393390619	-1.57824739474494	0.0818982641600797	-13.1656928971948	1.38263333162602e-39	1.31411165033808e-37
ELKS-1	1128.97812610074	1.76220219812144	0.0960657178372702	13.1389451568928	1.96953118157048e-39	1.86279219899854e-37
CUTL-23	441.667286379883	3.99407921135406	0.266531229075055	13.1094552164847	2.90678902231824e-39	2.73590933755962e-37
DNJ-11	3135.44623733136	-1.33287719179684	0.0636111347083	-13.0932610401645	3.598211135878e-39	3.37032443060572e-37
R12C12.1	2529.28292166984	-1.8740038052609	0.105024568392467	-13.0826893772739	4.13545371839901e-39	3.83647426536069e-37
PGES-2	1779.06692394175	-1.62934866823406	0.0863225667759328	-13.0828902616567	4.12453687258454e-39	3.83647426536069e-37
F57G4.11	250.285183213152	5.70064735497217	0.397808900039594	13.0732302732657	4.68336981235652e-39	4.32408844246574e-37
SAMS-1	8486.17409060503	-2.02678912128122	0.11682530962248	-13.0689927226817	4.9516848676223e-39	4.5501525070298e-37
ZC434.8	5281.53896943449	-1.38158028070508	0.067530175996747	-13.0546125149674	5.98135854514792e-39	5.4704038128242e-37
CRA-1	2497.52441447046	-1.75711635957292	0.0963360251434402	-13.0492861595766	6.4145604522204e-39	5.83905692995781e-37
ZK686.2	1119.54659938362	-1.39349231383298	0.0684758777993149	-13.0482783506855	6.49996965247052e-39	5.88915474727808e-37
Y49E10.4	808.373907498223	-2.02178604309805	0.116724457770158	-13.0374222521093	7.49484018033288e-39	6.7589514537895e-37
K07E8.7	335.00804906067	-2.85372757716349	0.180605576516296	-13.0324191675837	8.00294059932623e-39	7.18375070742297e-37
C28C12.4	460.552352946521	2.90040193696026	0.184339488618741	13.0216371703454	9.21732269956236e-39	8.2356990701297e-37
F09F7.6	821.210670475803	3.35688476367916	0.21957024959202	13.0112561651112	1.05591924055297e-38	9.39138447480806e-37
NHR-11	262.158161999679	2.59039211707314	0.161531614989497	12.9410711160725	2.6392393496037e-38	2.3366306734916e-36
CLEC-80	1101.81646307803	2.18295790781096	0.131129322695936	12.8343369218295	1.05300651294369e-37	9.28033785430239e-36
COL-113	1577.49492374788	3.3627798112433	0.223199743818711	12.8260891444774	1.17128966075202e-37	1.0276079290643e-35
