baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
T04G9.7	955.599850926067	-4.29561702186441	0.230411835283095	-16.4731860114778	5.717804783446e-61	2.13197147973528e-58
M03C11.1	276.09297659734	3.23999994789736	0.166346224082358	16.4716690325401	5.86301926366497e-61	2.14486944345661e-58
LYS-10	767.687794465575	6.29679845783377	0.357262858082538	16.225583843072	3.32540471924894e-59	1.194005038917e-56
F53A9.7	1194.77560682828	4.22263329927945	0.230258795660718	16.1671708939392	8.5955885710573e-59	3.03017939644054e-56
HIS-3	667.415307932334	5.65190981010985	0.319327175907907	16.1336403500955	1.48031725527776e-58	5.12533415403223e-56
DAF-10	179.853923226267	4.89537150695773	0.27245414190443	16.1325185817858	1.50745532140122e-58	5.1277282853769e-56
B0507.8	862.771364043703	4.95905371818708	0.277178482062602	16.0873011678446	3.13195390128848e-58	1.04699058951866e-55
ZK813.1	4049.97381525129	-2.751217493854	0.140992993588701	-15.966874924446	2.17409074369493e-57	7.14465176771203e-55
F08G2.8	324.656918983069	3.93343626315534	0.215640178735274	15.9220618499409	4.45452335215506e-57	1.43947922124891e-54
CEY-2	19755.0834373043	-2.07446653661969	0.100749029159716	-15.6276100102534	4.72184061180357e-55	1.47664141326225e-52
F58H1.7	478.084015564531	2.40447705637887	0.121862713407044	15.6280539234144	4.68906454926669e-55	1.47664141326225e-52
C10G8.4	1331.42160693023	-4.98309270195853	0.287332472686718	-15.6024575295619	7.00450389856468e-55	2.15571946173445e-52
HIS-28	545.70174524576	7.09290873517153	0.422658896960718	15.5986512589235	7.43482696354804e-55	2.25240406244114e-52
C03G6.5	408.923155321965	2.42817096065088	0.124387728381353	15.5012957125434	3.3996635466657e-54	1.01409348471233e-51
T12F5.2	400.478463491799	-2.45100708870996	0.126287172078204	-15.4489728180926	7.66553049086561e-54	2.25192379829384e-51
F57G4.11	250.285183213152	6.44405113830717	0.385987376595185	15.3995998282119	1.64685332445517e-53	4.76579688177035e-51
ZK669.4	2285.90412945412	-2.19100361605842	0.109941236598288	-15.3809768598214	2.19609170573055e-53	6.24883509269323e-51
F58B4.3	305.953912624035	3.13118663559257	0.171076613798312	15.3801655128302	2.22378473049581e-53	6.24883509269323e-51
SPN-4	5167.80404865039	-2.31445986517895	0.118632977829216	-15.29473421624	8.28985559284687e-53	2.29617157271011e-50
F09E5.14	349.275406907646	2.86206296070104	0.155037729369126	15.2354073444746	2.05840238540324e-52	5.62117800712444e-50
ZK822.6	173.757418204705	4.41553319159327	0.257401353716078	15.2117816595177	2.95393089072844e-52	7.84572137538818e-50
F28B12.1	196.453503887864	3.74084129275388	0.213039938075585	15.2123649773315	2.92772389674884e-52	7.84572137538818e-50
T20D4.12	799.957102252907	5.11708048165621	0.303711172369089	15.2022082218472	3.41898669144615e-52	8.95820715681747e-50
ERFA-1	4652.03367259333	-1.57081973951373	0.0705433634663185	-15.179595739364	4.82747785196527e-52	1.24799957429006e-49
R03D7.2	460.761838914108	-3.46451569690356	0.195720670509053	-15.1466663648407	7.97083895087554e-52	2.03350784761218e-49
F07B7.2	609.508358747983	-4.20222395142167	0.245300973609953	-15.0925774852752	1.81222402220756e-51	4.56327422942629e-49
HIS-27	1199.21035565091	6.79726278789042	0.417773688737384	15.073382928739	2.4237782826381e-51	6.02495347718847e-49
TTR-42	403.70241737902	-4.57086824125687	0.270460894099999	-15.0515964786825	3.37002344867309e-51	8.27106134763576e-49
TSP-2	210.564486522174	3.80383696010839	0.219527280751173	15.0497785459893	3.46391891665587e-51	8.39524048438008e-49
C27B7.5	1331.24880012771	-2.1484433666063	0.109928343226538	-14.9956173105348	7.84300847784466e-51	1.87738384415963e-48
NOL-5	7363.626813509	-1.61078460988631	0.0741496765832436	-14.9803028289584	9.87659896463139e-51	2.33533386981998e-48
THN-1	1838.33974349355	5.62746429688016	0.343163486663428	14.9417537009383	1.76274425718375e-50	4.11781306054647e-48
BBS-5	268.144935617522	4.54891867767159	0.271220130048559	14.9285330589093	2.14942734374095e-50	4.90652330685114e-48
C44C1.6	120.424214923664	4.02396737136437	0.236056601248981	14.9284847478062	2.15098499707229e-50	4.90652330685114e-48
Y62H9A.12	145.457886826226	3.29542687902316	0.187495491040244	14.909301890482	2.86734749446872e-50	6.46453495002953e-48
Y36E3A.2	219.905096665465	3.52514577057493	0.203307352282539	14.8796673441049	4.46715064914179e-50	9.95558436048392e-48
CRI-2	1777.38815536468	2.16672071754714	0.112084234565402	14.8702511464679	5.14200843638478e-50	1.1329363815121e-47
W03F9.4	583.311063052074	6.3729585814726	0.395042654880564	14.8666441684587	5.42660853361857e-50	1.18220800964416e-47
MKS-6	187.870852665758	5.42818031321364	0.331726956407894	14.8561345950852	6.34839567306371e-50	1.36765604116702e-47
F08G2.5	1931.33513398108	5.51952998918846	0.33847504832722	14.8298375729482	9.39600327378951e-50	2.00196821401654e-47
H09G03.1	169.3761654243	3.44446185295007	0.199970380681975	14.7244899114976	4.48843563704265e-49	9.45937810506738e-47
LBP-1	3265.75376605676	1.77733210405693	0.0869461085800412	14.691078472834	7.35340603070148e-49	1.53306655407818e-46
C25E10.8	1002.74351351159	2.77946224361924	0.15549730050652	14.6591756653914	1.17693131911317e-48	2.42760865386013e-46
CHE-12	148.256675443974	3.35305471110608	0.194837659315222	14.6432405374477	1.48803592129424e-48	3.03700299768147e-46
CHE-11	215.732057915314	5.34260677814493	0.332027352680376	14.584963374408	3.50109830589973e-48	7.07112448469686e-46
EEED8.2	184.926545181735	4.08386313639891	0.246106210891189	14.5622620551557	4.88153793996044e-48	9.7575401152467e-46
TRCS-1	3651.49325624496	-2.31701646394613	0.125225038250974	-14.5100092547347	1.04706442652397e-47	2.07158491488503e-45
BBS-2	137.897822678735	5.95353264921349	0.378931397982824	14.3918732473594	5.81979767422462e-47	1.13979855662163e-44
C28C12.4	460.552352946521	3.47165337819329	0.206506134460699	14.3901457743805	5.96700116321179e-47	1.15694185553513e-44
JIP-1	357.965415447355	2.52411846247627	0.140946415889046	14.3609076520943	9.10271344728042e-47	1.74745060425069e-44
MANS-4	567.920132049053	-2.19390566980934	0.118399350130018	-14.3067142509584	1.98680992191422e-46	3.77669191921518e-44
Y6E2A.4	196.970601544362	4.60626367123818	0.288023837456211	14.2566799592151	4.07379398009492e-46	7.6686205320447e-44
B0507.10	1275.46585678263	4.83784818960444	0.305447478179704	14.2016172975321	8.95222355350702e-46	1.66898713922065e-43
C54F6.5	226.187695752158	3.86631533482159	0.237371236339287	14.1816480662802	1.19018209908451e-45	2.19775625896663e-43
GASR-8	121.800535385202	6.61593464860472	0.432373874758338	14.145014316656	2.00475849659332e-45	3.66700589532526e-43
F48C1.9	972.850728748761	8.38687604648376	0.558372418991046	14.1247593509991	2.67311438560498e-45	4.84383316098083e-43
MEC-6	152.632123835468	2.94178848461449	0.173271211358379	14.0922918785632	4.23588000792089e-45	7.60458124755352e-43
